robot_id,task_type,task_duration,energy_consumption,position_coordinates,robot_speed,sensor_id,sensor_type,sensor_reading,timestamp,data_size,network_load,network_latency,packet_loss_rate,network_type,slice_id,slice_bandwidth,command_delay,feedback_delay,data_transfer_time,total_delay,signal_strength,latency,resource_allocation,error_rate
R841,Pick-and-Place,171.03601273655684,4.882764131356222,"(6.485637019356654, 0.2592589429929082, 8.482291325528488)",1.446147269723368,S4,Motion,71.91492976078341,2025-01-21 10:00:00,1524,78.15903220561543,14.39581693718807,3.594864696532221,6G,Slice1,1577,15.742072665714604,18.63564988330992,27.784029969218,68.72144692902671,-68.72707788254067,14.748140438472795,90.26358839903871,0.5535916089787103
R842,Welding,84.27011022959357,4.58193059839704,"(9.150557297761544, 8.820505169659658, 0.3224036999655444)",1.2268765561972466,S5,Motion,84.83507364387766,2025-01-21 10:01:00,1237,71.09617546777407,8.515573796057087,1.9827299348680754,6G,Slice1,1364,11.24801759180922,16.531309099176966,15.726788851095797,52.91591392450919,-65.14877961593932,7.715935293844089,88.57578650637564,0.34365857966273505
R843,Pick-and-Place,148.90714982834848,4.9487774045357416,"(8.740459143411641, 7.321198004106302, 7.418704850969559)",1.4962124131582244,S2,Motion,94.8745420946546,2025-01-21 10:02:00,1562,73.77834999622235,12.465910647171018,2.902835117953938,6G,Slice1,1600,15.396848182650611,17.998172599208814,18.282702862791634,58.08179380069563,-51.26818610680314,10.414988795452318,92.46354505192367,0.9629054230495309
R844,Welding,185.4237371894566,6.381821930831381,"(8.249338376407946, 5.453449840015448, 2.1997708065401955)",0.7713036944103578,S8,Temperature,70.16899835144147,2025-01-21 10:03:00,1499,74.42862584823028,5.8340977128018565,4.251794236771322,6G,Slice2,1293,10.933987727747411,10.525888813367734,14.48694372743529,45.673301493237354,-69.587059199938,13.189912031344626,81.13402383342019,0.2863965784275785
R845,Welding,180.33400695582787,6.364282838590823,"(9.021064657183128, 6.883531995402283, 9.710291312450996)",0.9608654202364473,S8,Pressure,87.2892645966717,2025-01-21 10:04:00,2000,85.01571663580079,5.110977922885692,1.7428375334036446,6G,Slice3,1281,13.0132864695028,15.715047221993608,14.29558798629568,50.9759379729324,-42.52349396990782,17.528363065089287,82.7343880830364,0.7658794583498564
R846,Assembly,178.16788659019898,6.947918382884607,"(8.968782418299476, 3.2285994416945254, 0.8815464425229913)",0.46396833078883515,S7,Motion,91.91308883061075,2025-01-21 10:05:00,1521,72.97093472251228,11.224377533037794,1.3587489336026282,5G,Slice4,908,17.199263197515158,14.424581235506329,13.02480500080736,50.371453701939835,-56.08158430707138,8.697433811536548,87.67033463732751,0.38485173715183973
R847,Welding,141.34536538397407,5.146547411393042,"(7.34115301064419, 5.8913981587772355, 0.12727281689920544)",1.3918085955473405,S4,Pressure,96.05881796438595,2025-01-21 10:06:00,1163,93.75246797594552,15.541092325858026,1.60086145310679,5G,Slice3,1731,18.427207384575915,25.76288027935822,12.530513526311559,64.77214009794618,-40.122800788409734,13.933260518487286,91.78807438389659,0.7690614733811709
R848,Assembly,116.16312244578378,6.269238523366345,"(2.310776226221287, 6.49417173643192, 2.4282954419334066)",0.9068940777728894,S3,Pressure,75.33004689517477,2025-01-21 10:07:00,1986,83.145526406828,18.00175666907519,1.3126784774796203,5G,Slice1,1002,6.407969895897609,12.949412097732239,11.57711124755939,40.418889716900175,-42.65685076174708,19.06044008412566,94.39791254863503,0.49183500501993827
R849,Assembly,78.31626000029735,4.548208151008232,"(7.727564386560676, 8.557290841417407, 7.847144306310922)",1.3180334514944485,S7,Pressure,83.98197352956207,2025-01-21 10:08:00,855,94.88208507854326,19.237670301736486,2.9924305321300304,Wi-Fi,Slice3,1211,16.622145812633807,18.867913316668815,10.543226029073068,54.58380563133984,-43.45510914562985,12.708570688245093,88.71662782547759,0.16293643896904608
R850,Assembly,86.39309555518534,4.891202149633921,"(8.026712203158793, 8.934820383198383, 4.930756558931449)",0.7926939802051822,S6,Motion,90.19284325242783,2025-01-21 10:09:00,1533,78.76852247207026,15.232594673540628,2.868399101454886,5G,Slice1,1874,6.37388051216703,16.726812770415336,25.458670807195112,57.140835742211664,-51.67217131635914,17.78750365819218,84.23101436816415,0.8850537530299657
R851,Welding,99.42452487442691,5.392510098378408,"(6.219513498104688, 9.664644373617358, 3.7158209933718123)",0.43552301507424035,S9,Temperature,72.2403829845013,2025-01-21 10:10:00,1799,88.21501199991597,19.469940210775043,3.913413802782331,Wi-Fi,Slice3,824,6.855377481010688,22.91387736767836,29.93201824109821,65.8628920374469,-61.612869838882915,19.57770581421183,82.68164431325731,0.5112140674591639
R852,Pick-and-Place,172.52836712099065,5.731171696827442,"(5.606850818894642, 9.127220832912908, 5.6956591757750115)",0.6294661072383542,S5,Pressure,85.89537410018406,2025-01-21 10:11:00,1436,85.31299588392173,19.988691378260384,3.2626748247048223,Wi-Fi,Slice2,1945,18.07271435867984,19.447172403975344,17.068291290005682,63.14049947064313,-60.56492573337152,6.791048483788106,84.6522831845229,0.4342959821172019
R853,Assembly,142.56539963449478,6.724616289321785,"(6.824061619553177, 8.452517957571814, 0.0967253884691921)",0.6422716344745091,S3,Temperature,90.56016345764068,2025-01-21 10:12:00,691,87.30168710677987,8.02429848215893,0.26956229438028056,5G,Slice1,1130,18.877322275858155,21.03759884237278,25.809847124966613,71.7963095540067,-59.67877634155816,18.118692745810137,80.75160544909953,0.5123153112566621
R854,Pick-and-Place,69.77377671876718,4.641014375743084,"(4.271956027974696, 1.101761827329757, 4.463337404408279)",1.0176894934114704,S3,Motion,73.42736892375932,2025-01-21 10:13:00,1241,74.89022490630481,14.157132670305181,2.1006403949780905,Wi-Fi,Slice2,1322,13.954270943927238,10.21477963595965,27.59590414986919,58.98829208394966,-42.052670409442705,12.433085192813017,90.41336733774088,0.06929264946664215
R855,Pick-and-Place,193.25317432969393,5.582812617759675,"(6.159310722250925, 8.90815147361585, 8.310462473761964)",0.9273640175240248,S3,Pressure,74.112998403965,2025-01-21 10:14:00,1633,88.10906766408046,6.241212558348071,2.955493996359963,5G,Slice2,1756,15.796671902337048,15.782025077168608,23.66945188867193,63.57717617048145,-61.82708191223376,8.515829303259297,81.55906643883388,0.0505396368046267
R856,Assembly,160.6473741455295,5.960362764857446,"(7.510704788480105, 5.152954376314456, 0.8648444215163853)",1.2089044147057795,S8,Pressure,87.15975835920125,2025-01-21 10:15:00,589,88.47441489846341,8.774792234124588,4.4838002385281275,5G,Slice4,1886,8.971283525993144,26.701886802598512,21.454991017430025,62.90574408554781,-63.81105288265712,12.023838632309655,91.69462733624583,0.9392952736169602
R857,Welding,110.2055473193639,7.585458248324387,"(3.8193245586918643, 6.894117084305128, 5.9825293051705195)",0.45827667263285665,S5,Pressure,98.40415903273987,2025-01-21 10:16:00,1845,88.64502621915027,7.59133090986084,3.029264841919479,5G,Slice2,968,7.4469637247265705,19.14030738544963,26.01354871460299,59.05758184840114,-54.624320823080716,14.045124086338236,86.75705617486847,0.19169024135328938
R858,Assembly,156.07304393621453,6.610039971147012,"(4.156014668646678, 1.0017100720143324, 9.111695845150212)",0.958504060413462,S5,Temperature,87.6647467974488,2025-01-21 10:17:00,633,73.31371947762186,11.082878321869153,1.1361034704995525,6G,Slice2,1324,6.5530098077758225,27.540617210189858,17.43532101653212,59.39202499522344,-42.98866813357206,11.121509727113086,92.10302065134263,0.4302856262487571
R859,Pick-and-Place,101.60090461645882,5.9294456658589585,"(6.91177144577423, 2.426070169534522, 5.348788154675899)",1.1531387901574481,S8,Motion,95.89077883360528,2025-01-21 10:18:00,1927,81.76728044101114,19.593885656133494,0.37792546202723654,Wi-Fi,Slice2,1220,12.341999851289806,27.697895412027858,21.802715134091038,68.04583446498059,-52.951844370999,5.060025139020531,84.68596062078079,0.20795234049781064
R860,Assembly,79.0454016899727,5.160389787045892,"(3.3130855432339534, 0.03293228863884834, 0.4676656825283365)",0.7422387407752751,S4,Temperature,73.50720215845466,2025-01-21 10:19:00,1391,76.51362535274345,14.246884027494442,4.616196918640939,6G,Slice2,1306,17.35075576256088,22.565779891706427,29.633748689839738,79.27285896054809,-64.90172526775049,19.579804957935075,94.18302178961109,0.3736109450736824
R861,Welding,150.50559286041693,6.748353888414817,"(2.5520212401559794, 6.0055765606062925, 6.848683400268474)",0.9132749850823383,S7,Pressure,99.3354126198417,2025-01-21 10:20:00,1169,74.54555403287245,14.018752962082651,4.146153147377759,6G,Slice4,1589,12.677560462216524,17.764802346565833,19.149160832670923,59.53923242705369,-47.50994493684129,11.458391959699917,86.85944599931781,0.49963200774974226
R862,Assembly,89.07445077027494,6.157193055337045,"(2.7795815713098495, 4.935774386721822, 4.366313208941603)",0.6959561605885343,S4,Pressure,73.79472877960762,2025-01-21 10:21:00,1951,76.04199539267931,11.955196261323618,3.987043630276848,Wi-Fi,Slice1,1375,8.550275389517553,21.50525978101675,15.90329490597406,53.07045669890638,-55.40217473538913,13.91369008025607,83.76576986658898,0.16314014355495954
R863,Welding,112.31760376307122,6.1461430945028415,"(4.533535379141953, 8.895964631361936, 6.963612669164726)",1.3885220221298902,S5,Temperature,72.4211468478449,2025-01-21 10:22:00,1260,94.08875345407637,7.372548356141391,0.26238840414701925,5G,Slice4,920,11.264078709535951,14.240867243859192,20.430828983870278,54.179768060159866,-60.54463913452333,15.721540377488893,94.62671760568588,0.8969631217106169
R864,Pick-and-Place,109.11735240922357,5.741839539156592,"(0.03961834270900244, 4.92082574220892, 2.5581980319293463)",0.4617654994269697,S7,Motion,97.80821869360327,2025-01-21 10:23:00,854,90.68357895845605,7.501834561305797,4.251544047906705,6G,Slice3,1486,15.285175702492674,28.100278917355507,22.15275989368264,72.80437351978082,-52.83191942974668,8.031236941103058,90.33611501224776,0.18688071205055523
R865,Assembly,119.71966065961504,4.289144930201267,"(8.933429528041914, 6.114308072278889, 1.1571329956896959)",0.9620236342535625,S9,Pressure,71.81205606378781,2025-01-21 10:24:00,594,85.80852601832271,16.185110630356675,1.4746574388060496,Wi-Fi,Slice3,1476,10.138132484890264,28.930167565838826,11.434959284514274,57.93430277784258,-52.08626868467353,8.714751477119071,91.57070283080341,0.626895679810717
R866,Assembly,133.94070331135094,4.119242891415304,"(9.85095286339739, 0.7429853823593424, 6.959581889000698)",0.8809814231228714,S5,Pressure,90.29374703388709,2025-01-21 10:25:00,1442,91.45616746141229,8.759179788696983,1.8072682919198364,5G,Slice2,1886,12.091229215833007,27.884978430033428,23.608312825472726,70.52402229603233,-50.18726715566944,19.048541373550094,82.81707975253975,0.5318080088386673
R867,Pick-and-Place,175.7292006879408,5.084447047741719,"(5.437901899298721, 9.713962669894983, 3.187038990282176)",0.5765241239487461,S7,Motion,81.97417925884811,2025-01-21 10:26:00,774,92.2137845675842,19.860858658306668,2.842910903449989,5G,Slice1,891,8.37993089493163,14.342638558768638,21.784659796600675,51.687513402890275,-41.53309590893694,10.35545814476867,91.3933340526025,0.5830927434640357
R868,Welding,69.04465073208493,6.11945236334671,"(2.7331931995714163, 7.960371548635623, 0.08052621625281198)",1.3267797564163715,S8,Pressure,73.52825903899462,2025-01-21 10:27:00,649,80.24367217143462,18.545789978790907,4.559920980538472,Wi-Fi,Slice2,1959,10.416358684929392,20.91554970811221,23.078355765466938,62.511978465094614,-48.85046084567258,6.235726086176159,85.33472649247545,0.43400001659547716
R869,Welding,89.54185205823048,4.025508676139339,"(7.1067009394156475, 4.856116584944851, 9.499639128370317)",1.1854140813730947,S3,Pressure,91.92555319556399,2025-01-21 10:28:00,1973,85.09501920030472,12.94587420213001,4.912344228933469,Wi-Fi,Slice2,1162,18.520891239957436,10.944831841453055,23.21482077467688,57.89638142749348,-45.97708640285325,17.441065324332598,93.40034861989477,0.18609006159406039
R870,Welding,130.4949065181387,5.086530486240224,"(6.062974722470652, 5.137472905707574, 1.4485211022542677)",1.2131975432369484,S4,Motion,98.89129067182643,2025-01-21 10:29:00,817,78.02162612559924,15.59841221484497,4.351208291235009,6G,Slice3,1756,15.646509259123302,17.25657449453747,11.713007878308204,53.8284236680321,-59.853504484524834,8.27373248767357,93.07178096928264,0.9021338684470049
R871,Welding,114.19698745867606,4.224779746933027,"(9.20192599767068, 4.049524858098003, 5.910475548566882)",1.3739531449102111,S5,Pressure,97.4425667380885,2025-01-21 10:30:00,1238,75.969375207989,16.064167425981992,3.9870998564441296,Wi-Fi,Slice4,1301,15.262081825595857,12.096516990449855,20.459845538095053,55.68161489938962,-61.544208099980274,19.869437103505966,85.03441935289096,0.21025476929425924
R872,Welding,99.13390395765465,4.652263469440254,"(4.820811582322733, 4.635015661671852, 5.219299528037602)",1.4480850441203348,S1,Temperature,88.17315509867122,2025-01-21 10:31:00,1296,89.97381281042264,13.933233444338098,2.5573196216375877,5G,Slice4,1322,12.531921436784373,20.44167618324553,13.881890785792104,55.30293418745679,-42.9106982914763,7.455587272076285,81.29477410229246,0.7382189055403422
R873,Welding,78.56205349669423,7.680733612053345,"(3.6236658187144064, 3.0669727038699826, 8.57963431999005)",1.0648431148819577,S5,Motion,82.64531594557515,2025-01-21 10:32:00,1827,70.50403455294735,8.65259391107892,0.45003970222969314,5G,Slice2,1416,12.013103934003038,26.994260891607883,16.54356476038636,62.24877995002355,-43.13314809019367,11.387257197675524,91.84648231692,0.23664354788190134
R874,Welding,173.05799980689062,4.765781166837087,"(8.467996008147614, 0.578524909990914, 0.06393752076019554)",0.5742698643467974,S6,Pressure,92.34733764481068,2025-01-21 10:33:00,556,78.66599235924716,14.949209552867273,2.4104467226223996,Wi-Fi,Slice3,944,14.566709784777464,22.62118663036342,25.141921673766397,68.46492221667484,-50.15442154567032,10.88166003703036,81.04630227980509,0.20214260624338531
R875,Pick-and-Place,185.94193030469341,6.96725163706606,"(9.72182968187041, 5.9907151033524055, 2.41713732091318)",0.7604205329138072,S7,Pressure,79.79482982989755,2025-01-21 10:34:00,833,78.5116648172602,6.690245686332602,2.4952839743006887,5G,Slice4,1992,8.501489435226253,23.312931922889504,20.19754947908192,58.52406861776167,-53.0569480242598,6.87803973332551,91.33562190227919,0.7120351387532843
R876,Assembly,93.00661180090023,7.578724697330672,"(0.4525831387055146, 2.018196081977629, 7.52046927805861)",1.180315723340878,S1,Motion,95.74234216674832,2025-01-21 10:35:00,1813,76.51771597484377,18.361895775354856,1.5241497349078652,Wi-Fi,Slice1,1955,16.829266239606575,29.89519274613993,26.063841394198008,81.07336116438219,-43.13609326723079,18.58616953458421,94.59749686489423,0.7764652644764861
R877,Pick-and-Place,121.31804301867524,6.293038281057132,"(7.45613905176244, 7.7303189870571725, 9.198941808189646)",0.869527067785185,S5,Temperature,82.47183697838591,2025-01-21 10:36:00,1212,84.03361119702194,14.915353151373093,4.407586286568148,6G,Slice3,1623,16.989257115014748,19.866525535930936,13.304757804208018,57.23397900340086,-46.411182134749055,11.192889059256093,90.44796190406333,0.5072136816780898
R878,Welding,171.05401748017275,5.331611218578024,"(4.7239996883936435, 2.006739021010029, 0.15720010303449827)",0.7186869379373442,S7,Pressure,98.435562192155,2025-01-21 10:37:00,1371,85.79224468066407,13.654178639659404,2.107808780584598,5G,Slice3,1836,5.33493245830075,25.642634489157125,22.71794234341222,61.17235524404199,-51.92096539742535,15.173750906947063,93.2668621334077,0.7673576610427454
R879,Welding,175.44619250430117,7.947691826014401,"(3.001820208932947, 1.1842069401826816, 7.3144826070869975)",1.4764559673042816,S4,Temperature,82.95121774024727,2025-01-21 10:38:00,1975,81.55211511562241,6.171821461846163,1.7867434583229624,5G,Slice3,1461,18.373764672125382,17.842520056027347,21.188128247157948,65.04587350095223,-51.52062476768665,19.13184970636256,94.26690548401066,0.8311482671636855
R880,Welding,176.46185730913493,5.241320028538253,"(0.6310522485867842, 0.7478816450286518, 2.517587987887536)",0.5958175419436789,S7,Motion,79.65052140001103,2025-01-21 10:39:00,1267,94.98056780059747,17.745747770318296,3.284555065931273,Wi-Fi,Slice4,1261,14.01694114895403,28.496432038623396,14.570502954134888,64.55247216402284,-43.48022349782774,6.168406483927356,80.83832402379613,0.2333022875582914
R881,Assembly,180.70548740314803,4.062327182002064,"(9.798009951323444, 3.6852947334645734, 6.954181659859247)",1.183944221070113,S8,Pressure,98.37215265968358,2025-01-21 10:40:00,1964,89.572603589614,10.502151421332032,1.3612717969223302,6G,Slice1,1249,11.9584103066064,14.166845358420224,22.152927665229434,57.07298240746986,-57.10776387630176,19.66520132306103,80.85839611117203,0.5891606817472145
R882,Pick-and-Place,181.89302686662583,4.092585004108255,"(3.157927163358225, 1.8469462949420534, 9.315393301575323)",1.136429105379031,S7,Temperature,84.91294731032107,2025-01-21 10:41:00,1960,83.28759961257109,7.1572965430386315,4.125151561217223,5G,Slice3,1200,5.3885196121845915,19.625146637151083,14.503930564504937,46.58446829321571,-44.30720533424066,16.544049580260996,83.62929364261396,0.9849534329255505
